"","DATE","OBSERVER","ID","BOX","BTO","COMBINATION","RFID.GEN","RFID","CODE","EXACT","SEX","AGE","WING","TARSUS","WEIGHT","HEADBILL","BILL","BP","BLED.CORT","BLED.SEX","FEATHER","PARTNER.ID","MOTHER.ID","FATHER.ID","TIME","COMPANIONS","RFID.WORKS","RFID.CHANGED","AGGR","BITES","WRIG","TONIC","ATTEMPT","MOULT","LOCATION","NOTES","year","known_age","min_age"
"93",2013-07-17,"GM","J498","","EY40702","BZMWW",NA,"010C10EF06","RINGED",1,"F","3J","222","40.2",195.1,"","","N",0,1,1,"","","","30-12-1899 10:25:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Blood sample may not be from this bird.",2013,1,11
"94",2013-07-17,"GM","J499","","EY40703","BZMRZB",NA,"010C10D5A2","RINGED",1,"","3J","224","43.9",218.6,"","","N",0,1,1,"","","","30-12-1899 10:35:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Blood sample may not be from this bird.",2013,1,11
"95",2013-07-17,"GM","J500","","EY40704","BZMYB",NA,"010C115FEA","RINGED",1,"","3J","220","40.8",194.4,"","","N",0,1,1,"","","","30-12-1899 11:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Blood sample may not be from this bird.",2013,1,11
"96",2013-07-17,"GM","J501","","EY40705","BZMGW",NA,"010C10A4AA","RINGED",1,"M","3J","231","43.3",217.5,"","","N",0,1,1,"","","","30-12-1899 11:05:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Blood sample may not be from this bird.",2013,1,11
"97",2013-07-17,"GM","J502","","EY40706","BZMYO",NA,"010C119A7D","RINGED",1,"","3J","226","39.7",197.5,"","","N",0,1,1,"","","","30-12-1899 11:15:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Blood sample may not be from this bird.",2013,1,11
"98",2013-07-17,"GM","J503","","EY40707","BZMBO",NA,"010C10C5D5","RINGED",1,"","3J","224","41.6",190.9,"","","N",0,1,1,"","","","30-12-1899 11:20:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Blood sample may not be from this bird.",2013,1,11
"99",2013-07-17,"GM","J504","","EY40708","BZMOR",NA,"010C118A38","RINGED",1,"","3J","","39.8",182.4,"","","N",0,1,1,"","","","30-12-1899 11:25:00","J504",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Wing tips broken.Blood sample may not be from this bird.",2013,1,11
"100",2013-07-17,"GM","J505","","EY40709","BZMWO",NA,"010C10FB7F","RINGED",1,"F","3J","223","42.3",193.8,"","","N",0,1,1,"","","","30-12-1899 11:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Blood sample may not be from this bird.",2013,1,11
"101",2013-07-17,"GM","J506","","EY40710","BZMRZO",NA,"010C10EF05","RINGED",1,"","3J","229","43.6",209.7,"","","N",0,1,1,"","","","30-12-1899 11:35:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Blood sample may not be from this bird.",2013,1,11
"102",2013-07-17,"GM","J507","","EY40711","BZMOG",NA,"010C1146D1","RINGED",1,"","3J","239","41.8",204.5,"","","N",0,1,1,"","","","30-12-1899 11:45:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Blood sample may not be from this bird.",2013,1,11
"103",2013-05-25,"GM","J244","Y19","EY40907","RMSR",NA,"","RINGED",1,"F","6","234","44.8",230.9,"","","Y",0,1,1,"","","","30-12-1899 23:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Trapped on nest at night",2013,0,13
"104",2013-05-25,"GM","J245","Y18","EY40908","RMRBZ",NA,"","RINGED",1,"F","6","225","43.8",214.2,"","","Y",0,1,1,"","","","30-12-1899 23:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Trapped on nest at night",2013,0,13
"105",2013-05-25,"GM","J246","Y03","EY40909","RMBZO",NA,"","RINGED",1,"F","6","226","42.7",204.2,"","","Y",0,1,1,"Unm.Y03.13","","","30-12-1899 23:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Trapped on nest at night",2013,0,13
"106",2013-05-28,"GM","J247","Y28","EY40912","RMBR",NA,"","RINGED",1,"F","6","229","42.8",242,"","","Y",0,1,1,"","","","30-12-1899 23:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Trapped on nest at night",2013,0,13
"107",2013-05-29,"GM","J27","Y27","EY40892","BMBS",NA,"010C1122D5","RINGED",1,"F","1","","",215.8,"","","N",0,1,0,"","J252","","30-12-1899 11:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2013,1,11
"108",2013-05-29,"GM","J29","Y27","EY40893","BMRZY",NA,"010C11944D","RINGED",1,"M","1","","",193.2,"","","N",0,1,0,"","J252","","30-12-1899 11:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2013,1,11
"109",2013-05-29,"GM","J248","Z20","EY40918","GMRZO",NA,"","RINGED",1,"F","6","230","43.3",220.1,"","","N",0,1,1,"J265","","","30-12-1899 23:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Trapped on nest at night",2013,0,13
"110",2013-05-29,"GM","J249","Z19","EY40919","GMRZS",NA,"","RINGED",1,"F","6","234","44.8",238.1,"","","N",0,1,1,"J267","","","30-12-1899 23:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Trapped on nest at night. Very aggressive.",2013,0,13
"111",2013-05-15,"GM","J221","","EY40876","GMBG",NA,"","RINGED",1,"F","7","233","44.8",240.1,"","","Y",0,1,1,"","","","30-12-1899 19:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,0,NA
"112",2013-05-17,"GM","J222","","EY40877","RMRZO",NA,"","RINGED",1,"F","6","","42.3",217.5,"","","Y",0,1,1,"","","","30-12-1899 14:45:00","J222",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Tail feathers and primaries all snapped - inaccurate winglength",2013,0,13
"113",2013-05-17,"GM","J223","","EY40878","GMSGZ",NA,"","RINGED",1,"F","6","228","42.4",237.4,"","","Y",0,1,1,"","","","30-12-1899 17:40:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,0,13
"114",2013-05-17,"AT","J224","","EY40879","GMWGZ",NA,"","RINGED",1,"F","6","235","45.1",222.1,"","","Y",0,1,1,"","","","30-12-1899 17:40:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,0,13
"115",2013-05-17,"GM","J225","","EY40880","GMOG",NA,"","RINGED",1,"M","6","241","43.4",259.4,"","","N",0,1,1,"","","","30-12-1899 18:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,0,13
"116",2013-05-17,"AT","J226","","EY40881","GMGGZ",NA,"","RINGED",1,"M","6","248","47.2",275.5,"","","N",0,1,1,"","","","30-12-1899 18:10:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,0,13
"117",2013-05-17,"GM","J227","","EY40882","GMRZGZ",NA,"","RINGED",1,"M","6","226","43.4",249,"","","N",0,1,1,"","","","30-12-1899 18:10:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,0,13
"118",2013-05-17,"AT","J228","","EY40883","GMYW",NA,"","RINGED",1,"M","6","238","45.1",253.3,"","","N",0,1,1,"","","","30-12-1899 18:35:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,0,13
"119",2013-05-17,"GM","J229","","EY40884","GMRR",NA,"","RINGED",1,"M","6","235","44.3",250.1,"","","N",0,1,1,"","","","30-12-1899 18:35:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,0,13
"120",2013-05-17,"GM","J230","","EY40885","RMBZW",NA,"","RINGED",1,"M","6","235","45.1",263,"","","N",0,1,1,"","","","30-12-1899 18:45:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,0,13
"121",2013-05-17,"AT","J231","","EY40886","RMOR",NA,"010C113BA2","RINGED",1,"M","6","242","46.4",248.8,"","","N",0,1,1,"","","","30-12-1899 18:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,0,13
"122",2013-05-22,"GM","J232","","EY40894","GMRB",NA,"","RINGED",1,"M","6","242","42.6",235.1,"","","N",0,1,1,"","","","30-12-1899 07:10:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,0,13
"123",2013-05-22,"GM","J233","","EY40895","GMGZBZ",NA,"","RINGED",1,"M","6","247","47.1",270,"","","N",0,1,1,"","","","30-12-1899 07:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,0,13
"124",2013-05-22,"GM","J234","","EY40896","GMRZY",NA,"","RINGED",1,"M","6","241","44.3",248,"","","N",0,1,1,"","","","30-12-1899 07:45:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,0,13
"125",2013-05-22,"GM","J235","","EY40897","GMOR",NA,"","RINGED",1,"M","6","236","42.0",241.4,"","","N",0,1,1,"","","","30-12-1899 08:45:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,0,13
"126",2013-05-22,"GM","J236","","EY40898","GMOY",NA,"","RINGED",1,"M","6","246","43.8",247.1,"","","N",0,1,1,"","","","30-12-1899 09:10:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,0,13
"127",2013-05-22,"GM","J237","","EY40899","GMRZW",NA,"","RINGED",1,"M","6","237","43.6",238.5,"","","N",0,1,1,"","","","30-12-1899 09:15:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,0,13
"128",2013-05-22,"AT","J238","","EY40900","GMBS",NA,"","RINGED",1,"M","6","249","47.9",261.3,"","","N",0,1,1,"","","","30-12-1899 09:25:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,0,13
"129",2013-05-22,"GM","J239","","EY40901","GMSO",NA,"","RINGED",1,"M","6","238","44.4",242.7,"","","N",0,1,1,"","","","30-12-1899 09:35:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,0,13
"130",2013-05-22,"GM","J240","Z30","EY40902","GMRZRZ",NA,"","RINGED",1,"M","6","246","44.2",233,"","","N",0,1,1,"J254","","","30-12-1899 12:10:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,0,13
"131",2013-05-22,"GM","J241","Z06","EY40903","GMBZY",NA,"","RINGED",1,"F","6","237","44.5",219.1,"","","Y",0,1,1,"J271","","","30-12-1899 23:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,0,13
"132",2013-05-23,"GM","J242","Y17","EY40904","RMBZY",NA,"","RINGED",1,"F","6","233","41.4",202.7,"","","N",0,1,1,"","","","30-12-1899 23:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Female went back to dead chick, so captured before she abandoned",2013,0,13
"133",2013-05-23,"GM","J243","Z15","EY40905","GMGS",NA,"","RINGED",1,"F","6","225","41.9",218.7,"","","Y",0,1,1,"J145","","","30-12-1899 23:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Trapped on nest at night",2013,0,13
"134",2013-05-30,"GM","J24","Z30","EY40874","BMBB",NA,"010C10CDF9","RINGED",1,"F","1","158","43.2",216.1,"","","N",0,1,0,"","J254","J240","30-12-1899 16:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,1,11
"135",2013-05-30,"GM","J25","Z30","EY40875","BMYW",NA,"010C10A355","RINGED",1,"M","1","162","45.4",235.9,"","","N",0,1,0,"","J254","J240","30-12-1899 16:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,1,11
"136",2013-05-30,"GM","J26","Z30","EY40891","BMSB",NA,"010C11AF26","RINGED",1,"F","1","127","39.8",179.6,"","","N",0,1,0,"","J254","J240","30-12-1899 16:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,1,11
"137",2013-05-30,"GM","J250","Y07","EY40922","RMBBZ",NA,"","RINGED",1,"F","6","230","44.9",230.3,"","","Y",0,1,1,"J290","","","30-12-1899 23:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Trapped on nest",2013,0,13
"138",2013-05-30,"GM","J251","Z28","EY40923","GMRO",NA,"","RINGED",1,"F","6","236","46.8",246.9,"","","Y",0,1,1,"J202","","","30-12-1899 23:55:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Trapped on nest at night. Stayed in.",2013,0,13
"139",2013-05-31,"GM","J252","Y27","EY40917","RMYRZ",NA,"","RINGED",1,"F","6","226","45.0",236,"","","Y",0,1,1,"","","","30-12-1899 14:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Trapped at nest during day.",2013,0,13
"140",2013-05-30,"GM","J51","Z14","EY40906","BMRY",NA,"010C115CBE","RINGED",1,"M","1","","",227.9,"","","",1,1,0,"","J212","J144","30-12-1899 17:10:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,1,11
"141",2013-06-07,"GM","J115","X32","EY40944","BZMRZO",NA,"010C1183B0","RINGED",1,"F","1","116","39.9",132.6,"","","",0,0,0,"","J253","J266","30-12-1899 19:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"CAMPUS","Down as white RFID in ringing sheets",2013,1,11
"142",2013-06-07,"GM","J131","X32","EY40945","BZMWR",NA,"010C10D106","RINGED",1,"M","1","148","45.2",186.8,"","","",0,0,0,"","J253","J266","30-12-1899 19:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"CAMPUS","",2013,1,11
"143",2013-06-07,"GM","J60","X31","EY40946","BZMOY",NA,"010C119666","RINGED",1,"M","1","104","42.0",181.6,"","","",0,0,0,"","J294","","30-12-1899 19:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"CAMPUS","",2013,1,11
"144",2013-06-08,"GM","J263","Y09","EY40957","RMBY",NA,"010C114960","RINGED",1,"M","6","240","46.0",244.4,"","","N",0,1,1,"J291","","","30-12-1899 13:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Trapped when visiting box",2013,0,13
"145",2013-06-08,"GM","J264","Y10","EY40958","GMGO",NA,"010C1108EA","RINGED",1,"F","6","226","39.7",201,"","","Y",0,1,1,"J292","","","30-12-1899 13:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Trapped at box during day",2013,0,13
"146",2013-06-08,"GM","J72","Z20","EY40911","BMBP",NA,"010C110A72","RINGED",1,"F","1","136","39.3",203.3,"","","",0,0,0,"","J248","J265","30-12-1899 15:20:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,1,11
"147",2013-06-08,"GM","J93","Z20","EY40910","BMRZP",NA,"010C11190A","RINGED",1,"F","1","161","43.2",236.6,"","","",0,0,0,"","J248","J265","30-12-1899 15:20:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,1,11
"148",2013-06-08,"GM","J135","Z28","EY40942","BMGZP",NA,"010C115616","RINGED",1,"F","1","153","46.2",213.8,"","","",0,0,0,"","J251","J202","30-12-1899 15:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,1,11
"149",2013-06-08,"GM","J165","Z28","EY40943","BMSP",NA,"010C10BA76","RINGED",1,"F","1","134","43.5",181.5,"","","",0,1,0,"","J251","J202","30-12-1899 15:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,1,11
"150",2013-06-08,"GM","J265","Z20","EY40959","GMWG",NA,"010C11C061","RINGED",1,"M","6","239","45.9",269,"","","N",0,1,1,"J248","","","30-12-1899 17:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,0,13
"151",2013-06-09,"GM","J161","Y22","EY40960","BMGZV",NA,"010C1194F6","RINGED",1,"M","1","127","42.8",210.7,"","","",1,1,0,"","J33","J32","30-12-1899 17:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2013,1,11
"152",2013-06-09,"GM","J186","Y22","EY40961","BMSO",NA,"010C110B4C","RINGED",1,"M","1","112","43.4",185.5,"","","",1,1,0,"","J33","J32","30-12-1899 17:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","",2013,1,11
"153",2013-06-10,"GM","J266","X32","EY40962","GMBY",NA,"010C1163FE","RINGED",1,"M","6","235","43.8",237.8,"","","N",0,1,1,"J253","","","30-12-1899 13:20:00","",NA,NA,NA,NA,NA,NA,NA,NA,"CAMPUS","Trapped when visiting chicks",2013,0,13
"154",2013-06-10,"GM","J267","Z19","EY40963","RMGZW",NA,"010C10BEA5","RINGED",1,"M","6","247","44.3",268.8,"","","N",0,1,1,"J249","","","30-12-1899 18:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Trapped when visiting chicks",2013,0,13
"155",2013-06-11,"GM","J268","","EY40964","RMGR",NA,"010C10FC64","RINGED",1,"F","6","","44.4",217,"","","Y",0,1,1,"","","","30-12-1899 11:45:00","J268",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap. Primary feathers have snapped tips",2013,0,13
"156",2013-06-11,"GM","J269","","EY40965","RMSY",NA,"010C1179AC","RINGED",1,"M","6","248","47.6",250.4,"","","N",0,1,1,"","","","30-12-1899 11:50:00","20",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap.",2013,0,13
"157",2013-06-11,"GM","J270","","EY40966","RMGO",NA,"010C10EC96","RINGED",1,"M","6","248","44.8",259.1,"","","N",0,1,1,"","","","30-12-1899 12:05:00","20",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap.",2013,0,13
"158",2013-06-11,"GM","J271","","EY40967","RMOW",NA,"010C10D28E","RINGED",1,"M","6","243","44.7",237.8,"","","N",0,1,1,"J241","","","30-12-1899 12:20:00","20",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap. Has a collapsed left eye.",2013,0,13
"159",2013-06-11,"GM","J272","","EY40968","RMOB",NA,"010C116183","RINGED",1,"M","6","230","45.4",260.6,"","","N",0,1,1,"","","","30-12-1899 12:30:00","20",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap.",2013,0,13
"160",2013-06-11,"GM","J273","","EY40969","GMWB",NA,"010C11B050","RINGED",1,"M","6","243","44.4",257.4,"","","N",0,1,1,"","","","30-12-1899 12:40:00","20",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap.",2013,0,13
"161",2013-06-04,"GM","J256","","EY40948","BMSR",NA,"010C11C053","RINGED",1,"M","1","68","37.2",140.7,"","","",0,1,0,"","","J234","30-12-1899 14:15:00","J255 = sibling",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Nest in roof cavity above milking barn",2013,1,11
"162",2013-06-05,"GM","J69","Z06","EY40934","BMGB",NA,"010C11BEB9","RINGED",1,"M","1","128","45.2",223.1,"","","",0,0,0,"","J241","J271","30-12-1899 12:45:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,1,11
"163",2013-06-11,"GM","J274","","EY40970","GMOO",NA,"010C117C01","RINGED",1,"M","6","244","43.3",233,"","","N",0,1,1,"","","","30-12-1899 13:20:00","20",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap.",2013,0,13
"164",2013-06-11,"GM","J275","","EY40971","GMOW",NA,"010C11B048","RINGED",1,"F","6","228","44.6",224.5,"","","N",0,1,1,"","","","30-12-1899 13:25:00","20",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap.",2013,0,13
"165",2013-06-11,"GM","J276","","EY40972","GMBO",NA,"010C10F67B","RINGED",1,"M","6","243","42.8",233,"","","N",0,1,1,"","","","30-12-1899 14:10:00","20",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap.",2013,0,13
"166",2013-06-11,"GM","J277","","EY40973","GMRW",NA,"010C10BA7B","RINGED",1,"M","6","239","44.8",236,"","","N",0,1,1,"","","","30-12-1899 14:25:00","20",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap.",2013,0,13
"167",2013-06-11,"GM","J278","","EY40974","GMBZO",NA,"010C10F265","RINGED",1,"F","6","226","41.2",197.5,"","","N",0,1,1,"","","","30-12-1899 14:40:00","20",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap.",2013,0,13
"168",2013-06-11,"GM","J279","","EY40975","GMSB",NA,"010C111429","RINGED",1,"M","6","232","44.6",223.7,"","","N",0,1,1,"","","","30-12-1899 14:50:00","20",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap.",2013,0,13
"169",2013-06-11,"GM","J280","","EY40976","GMGG",NA,"010C113001","RINGED",1,"F","6","225","44.6",264.3,"","","Y",0,1,1,"","","","30-12-1899 15:00:00","20",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap.",2013,0,13
"170",2013-06-11,"GM","J281","","EY40977","GMBZW",NA,"010C114357","RINGED",1,"M","6","236","45.8",244.8,"","","N",0,1,1,"","","","30-12-1899 15:10:00","20",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap.",2013,0,13
"171",2013-06-11,"GM","J282","","EY40978","GMWP",NA,"010C1194F3","RINGED",1,"M","6","232","40.1",214.6,"","","N",0,1,1,"","","","30-12-1899 15:20:00","20",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap. Has many white body feathers",2013,0,13
"172",2013-06-11,"GM","J283","","EY40979","GMRP",NA,"010C11900D","RINGED",1,"M","6","242","43.7",223.3,"","","N",0,1,1,"","","","30-12-1899 15:30:00","20",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap. Wing length a close estimate - broken tips",2013,0,13
"173",2013-07-21,"GM","J559","","EY69504","WGBM",NA,"010C11BC89","RINGED",1,"","3J","224","39.2",177.7,"","","N",0,1,0,"","","","30-12-1899 10:45:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Small field ladder trap. Forgot to take a feather",2013,1,11
"174",2013-07-21,"GM","J560","","EY69505","YOBM",NA,"010C118977","RINGED",1,"F","3J","214","39.7",194.7,"","","N",0,1,1,"","","","30-12-1899 10:55:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Small field ladder trap",2013,1,11
"175",2013-07-21,"GM","J561","","EY69506","YMRG",NA,"010C11B69F","RINGED",1,"","4","225","42.4",206.1,"","","N",0,1,0,"","","","30-12-1899 11:20:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Small field ladder trap. Unsure of age. Faded 6 is likely.",2013,0,12
"176",2013-07-21,"GM","J562","","EY69507","YMRY",NA,"010C110CDC","RINGED",1,"M","5","238","42.8",210.9,"","","N",0,1,0,"","","","30-12-1899 11:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Small field ladder trap",2013,1,12
"177",2013-06-11,"GM","J284","","EY40980","GMBZP",NA,"010C1152AD","RINGED",1,"M","6","238","45.5",245.6,"","","N",0,1,1,"","","","30-12-1899 15:45:00","20",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap.",2013,0,13
"178",2013-06-11,"GM","J285","","EY40981","GMWV",NA,"010C1105A8","RINGED",1,"M","6","239","45.8",229.7,"","","N",0,1,1,"","","","30-12-1899 15:55:00","20",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap.",2013,0,13
"179",2013-06-11,"GM","J286","","EY40982","GMOP",NA,"010C114963","RINGED",1,"M","6","238","43.7",234.2,"","","N",0,1,1,"","","","30-12-1899 16:10:00","20",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap.",2013,0,13
"180",2013-06-11,"GM","J287","","EY40983","GMSP",NA,"010C111907","RINGED",1,"M","6","240","45.3",237.3,"","","N",0,1,1,"","","","30-12-1899 16:20:00","20",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap.",2013,0,13
"181",2013-06-11,"GM","J288","","EY40984","WMRW",NA,"010C109D3A","RINGED",1,"F","6","229","40.9",213.4,"","","Y",0,1,1,"","","","30-12-1899 16:30:00","20",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap.",2013,0,13
"182",2013-06-11,"GM","J289","","EY40985","WMSW",NA,"010C117822","RINGED",1,"M","6","245","45.5",243.6,"","","N",0,1,1,"J218","","","30-12-1899 16:40:00","20",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","Ladder trap.",2013,0,13
"183",2013-06-13,"GM","J290","Y07","EY40986","WMGW",NA,"010C10BC90","RINGED",1,"M","6","246","45.8",247.2,"","","N",0,1,1,"J250","","","30-12-1899 16:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Trapped when feeding chicks",2013,0,13
"184",2013-06-13,"GM","J291","Y09","EY40987","WMOV",NA,"010C11B04D","RINGED",1,"F","6","225","44.2",215.8,"","","Y",0,1,1,"J263","","","30-12-1899 16:45:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Trapped when visiting box",2013,0,13
"185",2013-06-13,"GM","J292","Y10","EY40988","WMRR",NA,"010C11BD97","RINGED",1,"M","6","237","45.6",261,"","","n",0,1,1,"J264","","","30-12-1899 17:20:00","",NA,NA,NA,NA,NA,NA,NA,NA,"STITHIANS","Trapped at box during day",2013,0,13
"186",2013-06-15,"GM","J293","X25","EY40991","RMRZR",NA,"010C10CBBF","RINGED",1,"M","6","233","43.4",233.3,"","","N",0,1,1,"UNMARKED","","","30-12-1899 12:30:00","",NA,NA,NA,NA,NA,NA,NA,NA,"CAMPUS","Trapped when visiting nest box",2013,0,13
"187",2013-06-15,"GM","J294","X31","EY40992","YMGZO",NA,"010C119E7D","RINGED",1,"F","5","229","44.0",215.1,"","","Y",0,1,1,"UNM6.X31.13","","","30-12-1899 13:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"CAMPUS","",2013,1,12
"188",2013-05-31,"GM","J253","X32","EY40924","RMWBZ",NA,"","RINGED",1,"F","6","227","41.4",197.9,"","","Y",0,1,1,"J266","","","30-12-1899 22:50:00","",NA,NA,NA,NA,NA,NA,NA,NA,"CAMPUS","Trapped on nest at night",2013,0,13
"189",2013-06-03,"GM","J50","Z24","EY40889","BMGG",NA,"010C115B1B","RINGED",1,"M","1","166","46.3",257.8,"","","",0,0,0,"","J218","J289","30-12-1899 13:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,1,11
"190",2013-06-03,"GM","J54","Z24","EY40890","BMGZY",NA,"010C117291","RINGED",1,"F","1","154","42.6",217,"","","",0,0,0,"","J218","J289","30-12-1899 13:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,1,11
"191",2013-06-03,"GM","J63","Z24","EY40916","BMSG",NA,"010C11A9C0","RINGED",1,"M","1","116","42.0",182.1,"","","",0,0,0,"","J218","J289","30-12-1899 13:00:00","",NA,NA,NA,NA,NA,NA,NA,NA,"PENCOOSE","",2013,1,11
